종목코드,종목명,산업,섹터,날짜
072130,유엔젤,IT,소프트웨어와서비스,20221019
078000,텔코웨어,IT,소프트웨어와서비스,20221019
336060,웨이버스,IT,소프트웨어와서비스,20221019
258790,소프트캠프,IT,소프트웨어와서비스,20221019
197140,디지캡,IT,소프트웨어와서비스,20221019
054220,비츠로시스,IT,소프트웨어와서비스,20221019
208350,지란지교시큐리티,IT,소프트웨어와서비스,20221019
290270,휴네시온,IT,소프트웨어와서비스,20221019
275630,에스에스알,IT,소프트웨어와서비스,20221019
333050,모코엠시스,IT,소프트웨어와서비스,20221019
356890,싸이버원,IT,소프트웨어와서비스,20221019
148780,비플라이소프트,IT,소프트웨어와서비스,20221019
115500,케이씨에스,IT,소프트웨어와서비스,20221019
328380,솔트웨어,IT,소프트웨어와서비스,20221019
322180,티라유텍,IT,소프트웨어와서비스,20221019
153460,네이블,IT,소프트웨어와서비스,20221019
169330,엠브레인,IT,소프트웨어와서비스,20221019
067730,로지시스,IT,소프트웨어와서비스,20221019
070590,한솔인티큐브,IT,소프트웨어와서비스,20221019
372800,아이티아이즈,IT,소프트웨어와서비스,20221019
009150,삼성전기,IT,기술하드웨어와장비,20221019
011070,LG이노텍,IT,기술하드웨어와장비,20221019
020150,일진머티리얼즈,IT,기술하드웨어와장비,20221019
078600,대주전자재료,IT,기술하드웨어와장비,20221019
052020,에스티큐브,IT,기술하드웨어와장비,20221019
353200,대덕전자,IT,기술하드웨어와장비,20221019
248070,솔루엠,IT,기술하드웨어와장비,20221019
098460,고영,IT,기술하드웨어와장비,20221019
222800,심텍,IT,기술하드웨어와장비,20221019
090460,비에이치,IT,기술하드웨어와장비,20221019
032500,케이엠더블유,IT,기술하드웨어와장비,20221019
068240,다원시스,IT,기술하드웨어와장비,20221019
140860,파크시스템스,IT,기술하드웨어와장비,20221019
178320,서진시스템,IT,기술하드웨어와장비,20221019
336370,솔루스첨단소재,IT,기술하드웨어와장비,20221019
097520,엠씨넥스,IT,기술하드웨어와장비,20221019
091120,이엠텍,IT,기술하드웨어와장비,20221019
091700,파트론,IT,기술하드웨어와장비,20221019
218410,RFHIC,IT,기술하드웨어와장비,20221019
049070,인탑스,IT,기술하드웨어와장비,20221019
189300,인텔리안테크,IT,기술하드웨어와장비,20221019
230240,에치에프알,IT,기술하드웨어와장비,20221019
033240,자화전자,IT,기술하드웨어와장비,20221019
192650,드림텍,IT,기술하드웨어와장비,20221019
007660,이수페타시스,IT,기술하드웨어와장비,20221019
214870,뉴지랩파마,IT,기술하드웨어와장비,20221019
299030,하나기술,IT,기술하드웨어와장비,20221019
089980,상아프론테크,IT,기술하드웨어와장비,20221019
084850,아이티엠반도체,IT,기술하드웨어와장비,20221019
050890,쏠리드,IT,기술하드웨어와장비,20221019
060720,KH바텍,IT,기술하드웨어와장비,20221019
179900,유티아이,IT,기술하드웨어와장비,20221019
054210,이랜텍,IT,기술하드웨어와장비,20221019
032820,우리기술,IT,기술하드웨어와장비,20221019
000670,영풍,IT,기술하드웨어와장비,20221019
126700,하이비젼시스템,IT,기술하드웨어와장비,20221019
441270,파인엠텍,IT,기술하드웨어와장비,20221019
088800,에이스테크,IT,기술하드웨어와장비,20221019
025320,시노펙스,IT,기술하드웨어와장비,20221019
052710,아모텍,IT,기술하드웨어와장비,20221019
029530,신도리코,IT,기술하드웨어와장비,20221019
091580,상신이디피,IT,기술하드웨어와장비,20221019
007810,코리아써키트,IT,기술하드웨어와장비,20221019
262260,에이프로,IT,기술하드웨어와장비,20221019
073490,이노와이어리스,IT,기술하드웨어와장비,20221019
031330,에스에이엠티,IT,기술하드웨어와장비,20221019
050110,캠시스,IT,기술하드웨어와장비,20221019
236200,슈프리마,IT,기술하드웨어와장비,20221019
122990,와이솔,IT,기술하드웨어와장비,20221019
138080,오이솔루션,IT,기술하드웨어와장비,20221019
051370,인터플렉스,IT,기술하드웨어와장비,20221019
008060,대덕,IT,기술하드웨어와장비,20221019
047310,파워로직스,IT,기술하드웨어와장비,20221019
190510,나무가,IT,기술하드웨어와장비,20221019
094170,동운아나텍,IT,기술하드웨어와장비,20221019
161580,필옵틱스,IT,기술하드웨어와장비,20221019
192440,슈피겐코리아,IT,기술하드웨어와장비,20221019
039560,다산네트웍스,IT,기술하드웨어와장비,20221019
200230,텔콘RF제약,IT,기술하드웨어와장비,20221019
045970,코아시아,IT,기술하드웨어와장비,20221019
061040,알에프텍,IT,기술하드웨어와장비,20221019
143160,아이디스,IT,기술하드웨어와장비,20221019
078070,유비쿼스홀딩스,IT,기술하드웨어와장비,20221019
360070,탑머티리얼,IT,기술하드웨어와장비,20221019
264450,유비쿼스,IT,기술하드웨어와장비,20221019
238090,앤디포스,IT,기술하드웨어와장비,20221019
125210,아모그린텍,IT,기술하드웨어와장비,20221019
072770,율호,IT,기술하드웨어와장비,20221019
085670,뉴프렉스,IT,기술하드웨어와장비,20221019
148150,세경하이테크,IT,기술하드웨어와장비,20221019
065680,우주일렉트로,IT,기술하드웨어와장비,20221019
131400,이브이첨단소재,IT,기술하드웨어와장비,20221019
049550,잉크테크,IT,기술하드웨어와장비,20221019
031860,엔에스엔,IT,기술하드웨어와장비,20221019
097780,에스맥,IT,기술하드웨어와장비,20221019
004770,써니전자,IT,기술하드웨어와장비,20221019
151910,SBW생명과학,IT,기술하드웨어와장비,20221019
082210,옵트론텍,IT,기술하드웨어와장비,20221019
060230,소니드,IT,기술하드웨어와장비,20221019
033230,인성정보,IT,기술하드웨어와장비,20221019
096690,에이루트,IT,기술하드웨어와장비,20221019
093190,빅솔론,IT,기술하드웨어와장비,20221019
340930,유일에너테크,IT,기술하드웨어와장비,20221019
089850,유비벨록스,IT,기술하드웨어와장비,20221019
066410,버킷스튜디오,IT,기술하드웨어와장비,20221019
096040,이트론,IT,기술하드웨어와장비,20221019
368600,아이씨에이치,IT,기술하드웨어와장비,20221019
037460,삼지전자,IT,기술하드웨어와장비,20221019
347000,센코,IT,기술하드웨어와장비,20221019
036710,심텍홀딩스,IT,기술하드웨어와장비,20221019
053450,세코닉스,IT,기술하드웨어와장비,20221019
290550,디케이티,IT,기술하드웨어와장비,20221019
285490,노바텍,IT,기술하드웨어와장비,20221019
332570,와이팜,IT,기술하드웨어와장비,20221019
068940,셀피글로벌,IT,기술하드웨어와장비,20221019
069540,라이트론,IT,기술하드웨어와장비,20221019
204270,제이앤티씨,IT,기술하드웨어와장비,20221019
093520,매커스,IT,기술하드웨어와장비,20221019
065130,탑엔지니어링,IT,기술하드웨어와장비,20221019
148250,알엔투테크놀로지,IT,기술하드웨어와장비,20221019
347890,엠투아이,IT,기술하드웨어와장비,20221019
196450,코아시아옵틱스,IT,기술하드웨어와장비,20221019
106520,노블엠앤비,IT,기술하드웨어와장비,20221019
054800,아이디스홀딩스,IT,기술하드웨어와장비,20221019
211270,AP위성,IT,기술하드웨어와장비,20221019
045660,에이텍,IT,기술하드웨어와장비,20221019
333620,엔시스,IT,기술하드웨어와장비,20221019
057540,옴니시스템,IT,기술하드웨어와장비,20221019
258610,케일럼,IT,기술하드웨어와장비,20221019
015260,에이엔피,IT,기술하드웨어와장비,20221019
192410,휴림네트웍스,IT,기술하드웨어와장비,20221019
066670,디스플레이텍,IT,기술하드웨어와장비,20221019
038680,에스넷,IT,기술하드웨어와장비,20221019
095270,웨이브일렉트로,IT,기술하드웨어와장비,20221019
080420,모다이노칩,IT,기술하드웨어와장비,20221019
083640,인콘,IT,기술하드웨어와장비,20221019
093920,서원인텍,IT,기술하드웨어와장비,20221019
109070,컨버즈,IT,기술하드웨어와장비,20221019
193250,와이제이엠게임즈,IT,기술하드웨어와장비,20221019
038460,바이오스마트,IT,기술하드웨어와장비,20221019
357580,아모센스,IT,기술하드웨어와장비,20221019
370090,퓨런티어,IT,기술하드웨어와장비,20221019
065650,메디프론,IT,기술하드웨어와장비,20221019
251630,브이원텍,IT,기술하드웨어와장비,20221019
224110,에이텍티앤,IT,기술하드웨어와장비,20221019
263600,덕우전자,IT,기술하드웨어와장비,20221019
054090,삼진엘앤디,IT,기술하드웨어와장비,20221019
051380,피씨디렉트,IT,기술하드웨어와장비,20221019
115440,우리넷,IT,기술하드웨어와장비,20221019
056360,코위버,IT,기술하드웨어와장비,20221019
049630,재영솔루텍,IT,기술하드웨어와장비,20221019
017900,광전자,IT,기술하드웨어와장비,20221019
101390,아이엠,IT,기술하드웨어와장비,20221019
092300,현우산업,IT,기술하드웨어와장비,20221019
170790,파이오링크,IT,기술하드웨어와장비,20221019
033560,블루콤,IT,기술하드웨어와장비,20221019
096630,에스코넥,IT,기술하드웨어와장비,20221019
076610,해성옵틱스,IT,기술하드웨어와장비,20221019
317120,라닉스,IT,기술하드웨어와장비,20221019
327260,RF머트리얼즈,IT,기술하드웨어와장비,20221019
094940,푸른기술,IT,기술하드웨어와장비,20221019
039010,현대에이치티,IT,기술하드웨어와장비,20221019
012600,센트럴인사이트,IT,기술하드웨어와장비,20221019
290740,액트로,IT,기술하드웨어와장비,20221019
100590,머큐리,IT,기술하드웨어와장비,20221019
033320,제이씨현시스템,IT,기술하드웨어와장비,20221019
227100,에이치앤비디자인,IT,기술하드웨어와장비,20221019
208710,바이오로그디바이스,IT,기술하드웨어와장비,20221019
123840,한일진공,IT,기술하드웨어와장비,20221019
079190,케스피온,IT,기술하드웨어와장비,20221019
109080,옵티시스,IT,기술하드웨어와장비,20221019
225190,삼양옵틱스,IT,기술하드웨어와장비,20221019
215790,이노인스트루먼트,IT,기술하드웨어와장비,20221019
072990,에이치시티,IT,기술하드웨어와장비,20221019
060540,에스에이티,IT,기술하드웨어와장비,20221019
004270,남성,IT,기술하드웨어와장비,20221019
046970,우리로,IT,기술하드웨어와장비,20221019
129890,앱코,IT,기술하드웨어와장비,20221019
031310,아이즈비전,IT,기술하드웨어와장비,20221019
046310,백금T&A,IT,기술하드웨어와장비,20221019
187220,디티앤씨,IT,기술하드웨어와장비,20221019
203450,유니온커뮤니티,IT,기술하드웨어와장비,20221019
094840,슈프리마에이치큐,IT,기술하드웨어와장비,20221019
115530,씨엔플러스,IT,기술하드웨어와장비,20221019
348350,위드텍,IT,기술하드웨어와장비,20221019
115610,이미지스,IT,기술하드웨어와장비,20221019
015710,코콤,IT,기술하드웨어와장비,20221019
008110,대동전자,IT,기술하드웨어와장비,20221019
037950,엘컴텍,IT,기술하드웨어와장비,20221019
044380,주연테크,IT,기술하드웨어와장비,20221019
263810,상신전자,IT,기술하드웨어와장비,20221019
081580,성우전자,IT,기술하드웨어와장비,20221019
089150,케이씨티,IT,기술하드웨어와장비,20221019
373200,하인크코리아,IT,기술하드웨어와장비,20221019
016920,카스,IT,기술하드웨어와장비,20221019
131180,딜리,IT,기술하드웨어와장비,20221019
036690,코맥스,IT,기술하드웨어와장비,20221019
106240,파인테크닉스,IT,기술하드웨어와장비,20221019
376290,씨유테크,IT,기술하드웨어와장비,20221019
035460,기산텔레콤,IT,기술하드웨어와장비,20221019
091340,S&K폴리텍,IT,기술하드웨어와장비,20221019
072950,빛샘전자,IT,기술하드웨어와장비,20221019
052460,아이크래프트,IT,기술하드웨어와장비,20221019
069510,에스텍,IT,기술하드웨어와장비,20221019
070300,엑스큐어,IT,기술하드웨어와장비,20221019
320000,윈텍,IT,기술하드웨어와장비,20221019
331380,포커스에이치엔에스,IT,기술하드웨어와장비,20221019
332370,아이디피,IT,기술하드웨어와장비,20221019
073540,에프알텍,IT,기술하드웨어와장비,20221019
065770,CS,IT,기술하드웨어와장비,20221019
066900,디에이피,IT,기술하드웨어와장비,20221019
004920,씨아이테크,IT,기술하드웨어와장비,20221019
340360,다보링크,IT,기술하드웨어와장비,20221019
011230,삼화전자,IT,기술하드웨어와장비,20221019
174880,장원테크,IT,기술하드웨어와장비,20221019
062970,피피아이,IT,기술하드웨어와장비,20221019
001000,신라섬유,IT,기술하드웨어와장비,20221019
323280,태성,IT,기술하드웨어와장비,20221019
264850,이랜시스,IT,기술하드웨어와장비,20221019
361670,삼영에스앤씨,IT,기술하드웨어와장비,20221019
091440,텔레필드,IT,기술하드웨어와장비,20221019
065690,파커스,IT,기술하드웨어와장비,20221019
198080,엔피디,IT,기술하드웨어와장비,20221019
317770,슈프리마아이디,IT,기술하드웨어와장비,20221019
191410,육일씨엔에쓰,IT,기술하드웨어와장비,20221019
043360,디지아이,IT,기술하드웨어와장비,20221019
039740,한국정보공학,IT,기술하드웨어와장비,20221019
017250,인터엠,IT,기술하드웨어와장비,20221019
033200,모아텍,IT,기술하드웨어와장비,20221019
032960,동일기연,IT,기술하드웨어와장비,20221019
005930,삼성전자,IT,반도체와반도체장비,20221019
000660,SK하이닉스,IT,반도체와반도체장비,20221019
402340,SK스퀘어,IT,반도체와반도체장비,20221019
000990,DB하이텍,IT,반도체와반도체장비,20221019
058470,리노공업,IT,반도체와반도체장비,20221019
005290,동진쎄미켐,IT,반도체와반도체장비,20221019
357780,솔브레인,IT,반도체와반도체장비,20221019
240810,원익IPS,IT,반도체와반도체장비,20221019
039030,이오테크닉스,IT,반도체와반도체장비,20221019
042700,한미반도체,IT,반도체와반도체장비,20221019
064760,티씨케이,IT,반도체와반도체장비,20221019
036930,주성엔지니어링,IT,반도체와반도체장비,20221019
195870,해성디에스,IT,반도체와반도체장비,20221019
067310,하나마이크론,IT,반도체와반도체장비,20221019
082270,젬백스,IT,반도체와반도체장비,20221019
074600,원익QnC,IT,반도체와반도체장비,20221019
036540,SFA반도체,IT,반도체와반도체장비,20221019
101490,에스앤에스텍,IT,반도체와반도체장비,20221019
095340,ISC,IT,반도체와반도체장비,20221019
033640,네패스,IT,반도체와반도체장비,20221019
166090,하나머티리얼즈,IT,반도체와반도체장비,20221019
183300,코미코,IT,반도체와반도체장비,20221019
319660,피에스케이,IT,반도체와반도체장비,20221019
084370,유진테크,IT,반도체와반도체장비,20221019
348210,넥스틴,IT,반도체와반도체장비,20221019
011930,신성이엔지,IT,반도체와반도체장비,20221019
403870,HPSP,IT,반도체와반도체장비,20221019
092220,KEC,IT,반도체와반도체장비,20221019
059090,미코,IT,반도체와반도체장비,20221019
131970,두산테스나,IT,반도체와반도체장비,20221019
080580,오킨스전자,IT,반도체와반도체장비,20221019
061970,엘비세미콘,IT,반도체와반도체장비,20221019
086390,유니테스트,IT,반도체와반도체장비,20221019
095610,테스,IT,반도체와반도체장비,20221019
089970,에이피티씨,IT,반도체와반도체장비,20221019
101160,월덱스,IT,반도체와반도체장비,20221019
200710,에이디테크놀로지,IT,반도체와반도체장비,20221019
281820,케이씨텍,IT,반도체와반도체장비,20221019
036810,에프에스티,IT,반도체와반도체장비,20221019
131290,티에스이,IT,반도체와반도체장비,20221019
089030,테크윙,IT,반도체와반도체장비,20221019
394280,오픈엣지테크놀로지,IT,반도체와반도체장비,20221019
079370,제우스,IT,반도체와반도체장비,20221019
039440,에스티아이,IT,반도체와반도체장비,20221019
073570,WI,IT,반도체와반도체장비,20221019
033160,엠케이전자,IT,반도체와반도체장비,20221019
053610,프로텍,IT,반도체와반도체장비,20221019
119830,아이텍,IT,반도체와반도체장비,20221019
064290,인텍플러스,IT,반도체와반도체장비,20221019
102120,어보브반도체,IT,반도체와반도체장비,20221019
083450,GST,IT,반도체와반도체장비,20221019
036200,유니셈,IT,반도체와반도체장비,20221019
030530,원익홀딩스,IT,반도체와반도체장비,20221019
054450,텔레칩스,IT,반도체와반도체장비,20221019
083310,엘오티베큠,IT,반도체와반도체장비,20221019
092070,디엔에프,IT,반도체와반도체장비,20221019
077500,유니퀘스트,IT,반도체와반도체장비,20221019
031980,피에스케이홀딩스,IT,반도체와반도체장비,20221019
114810,한솔아이원스,IT,반도체와반도체장비,20221019
029460,케이씨,IT,반도체와반도체장비,20221019
080220,제주반도체,IT,반도체와반도체장비,20221019
122640,예스티,IT,반도체와반도체장비,20221019
094360,칩스앤미디어,IT,반도체와반도체장비,20221019
241790,오션브릿지,IT,반도체와반도체장비,20221019
077360,덕산하이메탈,IT,반도체와반도체장비,20221019
144960,뉴파워프라즈마,IT,반도체와반도체장비,20221019
003160,디아이,IT,반도체와반도체장비,20221019
399720,가온칩스,IT,반도체와반도체장비,20221019
232680,라온테크,IT,반도체와반도체장비,20221019
112290,영창케미칼,IT,반도체와반도체장비,20221019
093640,다믈멀티미디어,IT,반도체와반도체장비,20221019
160980,싸이맥스,IT,반도체와반도체장비,20221019
049080,기가레인,IT,반도체와반도체장비,20221019
200470,에이팩트,IT,반도체와반도체장비,20221019
232140,와이아이케이,IT,반도체와반도체장비,20221019
146320,비씨엔씨,IT,반도체와반도체장비,20221019
078350,한양디지텍,IT,반도체와반도체장비,20221019
365590,하이딥,IT,반도체와반도체장비,20221019
105330,케이엔더블유,IT,반도체와반도체장비,20221019
264660,씨앤지하이테크,IT,반도체와반도체장비,20221019
089890,코세스,IT,반도체와반도체장비,20221019
396270,넥스트칩,IT,반도체와반도체장비,20221019
219130,타이거일렉,IT,반도체와반도체장비,20221019
227950,엔투텍,IT,반도체와반도체장비,20221019
066310,큐에스아이,IT,반도체와반도체장비,20221019
330860,네패스아크,IT,반도체와반도체장비,20221019
382800,지앤비에스엔지니어링,IT,반도체와반도체장비,20221019
071280,로체시스템즈,IT,반도체와반도체장비,20221019
089530,에이티세미콘,IT,반도체와반도체장비,20221019
123010,아이윈플러스,IT,반도체와반도체장비,20221019
033170,시그네틱스,IT,반도체와반도체장비,20221019
059120,아진엑스텍,IT,반도체와반도체장비,20221019
092870,엑시콘,IT,반도체와반도체장비,20221019
097800,윈팩,IT,반도체와반도체장비,20221019
052900,KX하이텍,IT,반도체와반도체장비,20221019
089790,제이티,IT,반도체와반도체장비,20221019
303030,지니틱스,IT,반도체와반도체장비,20221019
252990,샘씨엔에스,IT,반도체와반도체장비,20221019
412350,레이저쎌,IT,반도체와반도체장비,20221019
356860,티엘비,IT,반도체와반도체장비,20221019
171010,램테크놀러지,IT,반도체와반도체장비,20221019
142210,유니트론텍,IT,반도체와반도체장비,20221019
376190,엘비루셈,IT,반도체와반도체장비,20221019
025560,미래산업,IT,반도체와반도체장비,20221019
253590,네오셈,IT,반도체와반도체장비,20221019
241770,메카로,IT,반도체와반도체장비,20221019
140070,서플러스글로벌,IT,반도체와반도체장비,20221019
322310,오로스테크놀로지,IT,반도체와반도체장비,20221019
217500,러셀,IT,반도체와반도체장비,20221019
306620,네온테크,IT,반도체와반도체장비,20221019
080520,오디텍,IT,반도체와반도체장비,20221019
224060,코디엠,IT,반도체와반도체장비,20221019
098120,마이크로컨텍솔,IT,반도체와반도체장비,20221019
147760,마이크로프랜드,IT,반도체와반도체장비,20221019
087600,픽셀플러스,IT,반도체와반도체장비,20221019
311320,지오엘리먼트,IT,반도체와반도체장비,20221019
054940,엑사이엔씨,IT,반도체와반도체장비,20221019
052860,아이앤씨,IT,반도체와반도체장비,20221019
006200,한국전자홀딩스,IT,반도체와반도체장비,20221019
032580,피델릭스,IT,반도체와반도체장비,20221019
050090,비케이홀딩스,IT,반도체와반도체장비,20221019
101400,엔시트론,IT,반도체와반도체장비,20221019
217190,제너셈,IT,반도체와반도체장비,20221019
024850,피에스엠씨,IT,반도체와반도체장비,20221019
092600,앤씨앤,IT,반도체와반도체장비,20221019
222160,바이옵트로,IT,반도체와반도체장비,20221019
045300,성우테크론,IT,반도체와반도체장비,20221019
096610,알에프세미,IT,반도체와반도체장비,20221019
064520,바른전자,IT,반도체와반도체장비,20221019
006400,삼성SDI,IT,전자와 전기제품,20221019
373220,LG에너지솔루션,IT,전자와 전기제품,20221019
066570,LG전자,IT,전자와 전기제품,20221019
066970,엘앤에프,IT,전자와 전기제품,20221019
247540,에코프로비엠,IT,전자와 전기제품,20221019
361610,SK아이이테크놀로지,IT,전자와 전기제품,20221019
278280,천보,IT,전자와 전기제품,20221019
336260,두산퓨얼셀,IT,전자와 전기제품,20221019
365340,성일하이텍,IT,전자와 전기제품,20221019
137400,피엔티,IT,전자와 전기제품,20221019
222080,씨아이에스,IT,전자와 전기제품,20221019
393890,더블유씨피,IT,전자와 전기제품,20221019
348370,엔켐,IT,전자와 전기제품,20221019
107600,새빗켐,IT,전자와 전기제품,20221019
001820,삼화콘덴서,IT,전자와 전기제품,20221019
058610,에스피지,IT,전자와 전기제품,20221019
382840,원준,IT,전자와 전기제품,20221019
131390,원익피앤이,IT,전자와 전기제품,20221019
082920,비츠로셀,IT,전자와 전기제품,20221019
064240,홈캐스트,IT,전자와 전기제품,20221019
243840,신흥에스이씨,IT,전자와 전기제품,20221019
033180,KH 필룩스,IT,전자와 전기제품,20221019
290670,대보마그네틱,IT,전자와 전기제품,20221019
259630,엠플러스,IT,전자와 전기제품,20221019
115160,휴맥스,IT,전자와 전기제품,20221019
008700,아남전자,IT,전자와 전기제품,20221019
005680,삼영전자,IT,전자와 전기제품,20221019
087260,모바일어플라이언스,IT,전자와 전기제품,20221019
084730,팅크웨어,IT,전자와 전기제품,20221019
078890,가온미디어,IT,전자와 전기제품,20221019
036010,아비코전자,IT,전자와 전기제품,20221019
273640,와이엠텍,IT,전자와 전기제품,20221019
288620,에스퓨얼셀,IT,전자와 전기제품,20221019
009470,삼화전기,IT,전자와 전기제품,20221019
196490,디에이테크놀로지,IT,전자와 전기제품,20221019
382480,지아이텍,IT,전자와 전기제품,20221019
012340,뉴인텍,IT,전자와 전기제품,20221019
079960,동양이엔피,IT,전자와 전기제품,20221019
377330,이지트로닉스,IT,전자와 전기제품,20221019
302430,이노메트리,IT,전자와 전기제품,20221019
217820,엔에스,IT,전자와 전기제품,20221019
134580,탑코미디어,IT,전자와 전기제품,20221019
148930,에이치와이티씨,IT,전자와 전기제품,20221019
043260,성호전자,IT,전자와 전기제품,20221019
042110,에스씨디,IT,전자와 전기제품,20221019
312610,에이에프더블류,IT,전자와 전기제품,20221019
037030,파워넷,IT,전자와 전기제품,20221019
111870,KH 전자,IT,전자와 전기제품,20221019
032540,TJ미디어,IT,전자와 전기제품,20221019
368770,파이버프로,IT,전자와 전기제품,20221019
297570,알로이스,IT,전자와 전기제품,20221019
032750,삼진,IT,전자와 전기제품,20221019
002230,피에스텍,IT,전자와 전기제품,20221019
038950,파인디지털,IT,전자와 전기제품,20221019
027040,서울전자통신,IT,전자와 전기제품,20221019
187270,신화콘텍,IT,전자와 전기제품,20221019
028080,휴맥스홀딩스,IT,전자와 전기제품,20221019
014910,성문전자,IT,전자와 전기제품,20221019
009140,경인전자,IT,전자와 전기제품,20221019
043590,크로바하이텍,IT,전자와 전기제품,20221019
034220,LG디스플레이,IT,디스플레이,20221019
108320,LX세미콘,IT,디스플레이,20221019
046890,서울반도체,IT,디스플레이,20221019
272290,이녹스첨단소재,IT,디스플레이,20221019
213420,덕산네오룩스,IT,디스플레이,20221019
095500,미래나노텍,IT,디스플레이,20221019
123860,아나패스,IT,디스플레이,20221019
265520,AP시스템,IT,디스플레이,20221019
121800,비덴트,IT,디스플레이,20221019
149950,아바텍,IT,디스플레이,20221019
108230,톱텍,IT,디스플레이,20221019
052420,오성첨단소재,IT,디스플레이,20221019
109740,디에스케이,IT,디스플레이,20221019
036830,솔브레인홀딩스,IT,디스플레이,20221019
083930,아바코,IT,디스플레이,20221019
317330,덕산테코피아,IT,디스플레이,20221019
004710,한솔테크닉스,IT,디스플레이,20221019
054620,APS홀딩스,IT,디스플레이,20221019
079810,디이엔티,IT,디스플레이,20221019
051360,토비스,IT,디스플레이,20221019
082850,우리바이오,IT,디스플레이,20221019
078150,HB테크놀러지,IT,디스플레이,20221019
040910,아이씨디,IT,디스플레이,20221019
052330,코텍,IT,디스플레이,20221019
011690,와이투솔루션,IT,디스플레이,20221019
068790,DMS,IT,디스플레이,20221019
056700,신화인터텍,IT,디스플레이,20221019
155650,와이엠씨,IT,디스플레이,20221019
141000,비아트론,IT,디스플레이,20221019
049950,미래컴퍼니,IT,디스플레이,20221019
027580,상보,IT,디스플레이,20221019
092190,서울바이오시스,IT,디스플레이,20221019
371950,풍원정밀,IT,디스플레이,20221019
171090,선익시스템,IT,디스플레이,20221019
256940,케이피에스,IT,디스플레이,20221019
187870,디바이스이엔지,IT,디스플레이,20221019
117730,티로보틱스,IT,디스플레이,20221019
297890,HB솔루션,IT,디스플레이,20221019
256630,포인트엔지니어링,IT,디스플레이,20221019
036090,위지트,IT,디스플레이,20221019
272110,케이엔제이,IT,디스플레이,20221019
143540,영우디에스피,IT,디스플레이,20221019
170920,엘티씨,IT,디스플레이,20221019
255440,야스,IT,디스플레이,20221019
110990,디아이티,IT,디스플레이,20221019
090470,제이스텍,IT,디스플레이,20221019
290090,트윔,IT,디스플레이,20221019
036170,클라우드에어,IT,디스플레이,20221019
080000,에스엔유,IT,디스플레이,20221019
131760,파인텍,IT,디스플레이,20221019
238490,힘스,IT,디스플레이,20221019
177350,베셀,IT,디스플레이,20221019
088130,동아엘텍,IT,디스플레이,20221019
347770,핌스,IT,디스플레이,20221019
038060,루멘스,IT,디스플레이,20221019
137080,나래나노텍,IT,디스플레이,20221019
307180,아이엘사이언스,IT,디스플레이,20221019
083500,에프엔에스테크,IT,디스플레이,20221019
037330,인지디스플레,IT,디스플레이,20221019
351320,에스에이티이엔지,IT,디스플레이,20221019
037400,우리엔터프라이즈,IT,디스플레이,20221019
049120,파인디앤씨,IT,디스플레이,20221019
059100,아이컴포넌트,IT,디스플레이,20221019
020760,일진디스플,IT,디스플레이,20221019
062860,티엘아이,IT,디스플레이,20221019
041520,이라이콤,IT,디스플레이,20221019
073110,엘엠에스,IT,디스플레이,20221019
153490,우리이앤엘,IT,디스플레이,20221019
137940,넥스트아이,IT,디스플레이,20221019
009310,참엔지니어링,IT,디스플레이,20221019
054040,한국컴퓨터,IT,디스플레이,20221019
094970,제이엠티,IT,디스플레이,20221019
250930,예선테크,IT,디스플레이,20221019
121850,코이즈,IT,디스플레이,20221019
079950,인베니아,IT,디스플레이,20221019
063760,이엘피,IT,디스플레이,20221019
001210,금호전기,IT,디스플레이,20221019
290520,신도기연,IT,디스플레이,20221019
290690,소룩스,IT,디스플레이,20221019
096870,엘디티,IT,디스플레이,20221019
069330,유아이디,IT,디스플레이,20221019
067770,세진티에스,IT,디스플레이,20221019
321260,프로이천,IT,디스플레이,20221019
017670,SK텔레콤,커뮤니케이션서비스,전기통신서비스,20221019
030200,KT,커뮤니케이션서비스,전기통신서비스,20221019
032640,LG유플러스,커뮤니케이션서비스,전기통신서비스,20221019
006490,인스코비,커뮤니케이션서비스,전기통신서비스,20221019
025770,한국정보통신,커뮤니케이션서비스,전기통신서비스,20221019
065530,와이어블,커뮤니케이션서비스,전기통신서비스,20221019
078940,코드네이처,커뮤니케이션서비스,전기통신서비스,20221019
035420,NAVER,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
035720,카카오,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
036570,엔씨소프트,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
259960,크래프톤,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
352820,하이브,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
030000,제일기획,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
035900,JYP Ent.,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
041510,에스엠,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
263750,펄어비스,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
251270,넷마블,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
293490,카카오게임즈,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
112040,위메이드,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
035760,CJ ENM,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
253450,스튜디오드래곤,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
067160,아프리카TV,커뮤니케이션서비스,미디어와엔터테인먼트,20221019
